image_id	poem
img_84476	卧龙跃马终黄土，人事音书漫寂寥。
img_84477	心似已灰之木，身如不系之舟。
img_84478	我亦飘零久！
img_84479	最是仓皇辞庙日，教坊犹奏别离歌，垂泪对宫娥。
img_84480	十有九人堪白眼，百无用是书生。
img_84481	秦时明月汉时关，万里长征人未还。
img_84482	人老去西风白发，蝶愁来明日黄花。
img_84483	自古圣贤尽贫贱，何况我辈孤且直！
img_84484	庭有枇杷树，吾妻死之年所手植也，今已亭亭如盖矣。
img_84485	年年岁岁望中秋，岁岁年年雾雨愁。
img_84486	念天地之悠悠，独怆然而涕下。
img_84487	连雨不知春去，一晴方觉夏深。
img_84488	愁肠已断无由醉，酒未到，先成泪。
img_84489	谁谓伤心画不成，画人心逐世人情。
img_84490	满目山河空念远，落花风雨更伤春，不如怜取眼前人。
img_84491	夜夜相思更漏残，伤心明月凭阑干，想君思我锦衾寒。
img_84492	雁引愁心去，山衔好月来。
img_84493	清风明月无人管，并作南楼一味凉。
img_84494	白发悲花落，青云羡鸟飞。
img_84495	庄生晓梦迷蝴蝶，望帝春心托杜鹃。
img_84496	朱门酒肉臭，路有冻死骨。
img_84497	二十四桥仍在，波心荡冷月无声。
img_84498	城上高楼接大荒，海天愁思正茫茫。
img_84499	白发三千丈，缘愁似个长。
img_84500	两句三年得，一吟双泪流。
img_84501	西风吹老洞庭波，一夜湘君白发多。
img_84502	晚日寒鸦一片愁。柳塘新绿却温柔。
img_84503	等闲变却故人心，却道故人心易变。
img_84504	移舟泊烟渚，日暮客愁新。
img_84505	平林漠漠烟如织，寒山一带伤心碧。
img_84506	红泪偷垂，满眼春风百事非。
img_84507	国破山河在，城春草木深。
img_84508	似花还似非花，也无人惜从教坠。
img_84509	依旧，依旧，人与绿杨俱瘦。
img_84510	黄河水，水阔无边深无底，其来不知几千里。
img_84511	黄河水绕汉宫墙，河上秋风雁几行。
img_84512	不闻爷娘唤女声，但闻黄河流水鸣溅溅。
img_84513	人间更有风涛险，翻说黄河是畏途。
img_84514	白日地中出，黄河天外来。
img_84515	黄河西来决昆仑，咆哮万里触龙门。
img_84516	黄河捧土尚可塞，北风雨雪恨难裁。
img_84517	君不见，黄河之水天上来，奔流到海不复回。
img_84518	岁岁金河复玉关，朝朝马策与刀环。
img_84519	黄河之水天上来，奔流到海不复回。
img_84520	槛菊愁烟兰泣露。罗幕轻寒，燕子双飞去。
img_84521	雪里已知春信至。寒梅点缀琼枝腻。
img_84522	遥知独听灯前雨，转忆同看雪后山。
img_84523	雪月最相宜，梅雪都清绝。
img_84524	明月照积雪，朔风劲且哀。
img_84525	人世几回伤往事，山形依旧枕寒流。
img_84526	去年相送，馀杭门外，飞雪似杨花。
img_84527	邯郸驿里逢冬至，抱膝灯前影伴身。
img_84528	飞絮飞花何处是，层冰积雪摧残，疏疏一树五更寒。
img_84529	玉骨那愁瘴雾，冰姿自有仙风。
img_84530	岁暮阴阳催短景，天涯霜雪霁寒宵。
img_84531	天山雪后海风寒，横笛偏吹行路难。
img_84532	前村深雪里，昨夜一枝开。
img_84533	万树寒无色，南枝独有花。
img_84534	细看不是雪无香，天风吹得香零落。
img_84535	雪中何以赠君别，惟有青青松树枝。
img_84536	梅花散彩向空山，雪花随意穿帘幕。
img_84537	林表明霁色，城中增暮寒。
img_84538	三日柴门拥不开，阶平庭满白皑皑。
img_84539	可有梅花寄一枝？雪来翠羽飞。
img_84540	将军狐裘卧不暖，都护宝刀冻欲断。
img_84541	雪里温柔，水边明秀，不借春工力。
img_84542	行人日暮少，风雪乱山深。
img_84543	燕支长寒雪作花，蛾眉憔悴没胡沙。
img_84544	天山三丈雪，岂是远行时。
img_84545	已讶衾枕冷，复见窗户明。
img_84546	黄昏庭院柳啼鸦，记得那人，和月折梨花。
img_84547	东君也不爱惜，雪压霜欺。
img_84548	夜寒不近流苏，只怜他后庭梅瘦。
img_84549	春近寒虽转，梅舒雪尚飘。
img_84550	散关三尺雪，回梦旧鸳机。
img_84551	脉脉花疏天淡，云来去数枝雪。
img_84552	将军玉帐貂鼠衣，手持酒杯看雪飞。
img_84553	同为懒慢园林客，共对萧条雨雪天。
img_84554	落絮无声春堕泪，行云有影月含羞。
img_84555	晓鸡惊树雪，寒鹜守冰池。
img_84556	马毛缩如蝟，角弓不可张。
img_84557	冰合大河流，茫茫一片愁。
img_84558	阑干风冷雪漫漫，惆怅无人把钓竿。
img_84559	冰合井泉月入闺，金缸青凝照悲啼。
img_84560	半卷红旗临易水，霜重鼓寒声不起。
img_84561	半夜倚乔松，不觉满衣雪。
img_84562	朔风吹雪透刀瘢，饮马长城窟更寒。
img_84563	野桥梅几树，并是白纷纷。
img_84564	风送梅花过小桥，飘飘。
img_84565	冻云宵遍岭，素雪晓凝华。
img_84566	长安大雪天，鸟雀难相觅。
img_84567	关山多雨雪，风水损毛衣。
img_84568	处所多霜雪，胡风春夏起。
img_84569	飞雪过江来，船在赤栏桥侧。
img_84570	天山雪云常不开，千峰万岭雪崔嵬。
img_84571	朝屯雪山下，暮宿青海旁。
img_84572	吹笳暮归野帐，雪压青毡。
img_84573	再折柳穿鱼，赏梅催雪。
img_84574	穷冬烈风，大雪深数尺，足肤皲裂而不知。
img_84575	风淅淅，雨纤纤。难怪春愁细细添。
img_84576	燕塞雪，片片大如拳。
img_84577	卷峭寒万里，平沙飞雪。
img_84578	携箩驱出敢偷闲，雪胫冰须惯忍寒。
img_84579	松雪飘寒，岭云吹冻，红破数椒春浅。
img_84580	少室众峰几峰别，一峰晴见一峰雪。
img_84581	我军青坂在东门，天寒饮马太白窟。
img_84582	岁暮百草零，疾风高冈裂。
img_84583	投宿骎骎征骑，飞雪满孤村。
img_84584	一条藤径绿，万点雪峰晴。
img_84585	败荷零落，衰杨掩映，岸边两两三三，浣沙游女。
img_84586	更可惜，雪中高树，香篝熏素被。
img_84587	寒冬十二月，苍鹰八九毛。
img_84588	三分春色二分愁，更一分风雨。
img_84589	记玉关踏雪事清游，寒气脆貂裘。
img_84590	漠漠黄云，湿透木棉裘。
img_84591	重唱梅边新度曲，催发寒梢冻蕊。
img_84592	绛雪生凉，碧霞笼夜，小立中庭芜地。
img_84593	寒沙四面平，飞雪千里惊。
img_84594	水晶帘外娟娟月，梨花枝上层层雪。
img_84595	酒酣应对燕山雪，正冰河月冻，晓陇云飞。
img_84596	侵夜鸾开镜，迎冬雉献裘。
img_84597	脊令各有思归恨，日月相催雪满颠。
img_84598	白雪关山远，黄云海戍迷。
img_84599	古戍苍苍烽火寒，大荒沈沈飞雪白。
img_84600	冻脸有痕皆是血，酸心无恨亦成灰。
img_84601	雪声偏傍竹，寒梦不离家。
img_84602	八年十二月，五日雪纷纷。
img_84603	叩枻长歌，嫦娥欲下，万里挥冰雪。
img_84604	北风夜卷赤亭口，一夜天山雪更厚。
img_84605	朔吹飘夜香，繁霜滋晓白。
img_84606	想雁空北落冬深，澹墨晚天云阔。
img_84607	剩水残山无态度，被疏梅料理成风月。
img_84608	戎衣不脱随霜雪，汗马骖单长被铁。
img_84609	今岁早梅开，依旧年时月。
img_84610	野客预知农事好，三冬瑞雪未全消。
img_84611	大雪北风催，家家贫白屋。
img_84612	残雪庭阴，轻寒帘影，霏霏玉管春葭。
img_84613	雪后燕瑶池，人间第一枝。
img_84614	衔霜当路发，映雪拟寒开。
img_84615	料因循误了，残毡拥雪，故人心眼。
img_84616	倚阑凝望，独立渔翁满江雪。
img_84617	正是天山雪下时，送君走马归京师。
img_84618	梅花大庾岭头发，柳絮章台街里飞。
img_84619	罗襟湿未干，又是凄凉雪。
img_84620	晴浦晚风寒，青山玉骨瘦。
img_84621	万顷风涛不记苏。雪晴江上麦千车。但令人饱我愁无。
img_84622	凄凄岁暮风，翳翳经日雪。
img_84623	西风满天雪，何处报人恩。
img_84624	千尺阴崖尘不到，惟有层冰积雪。
img_84625	岁云暮矣多北风，潇湘洞庭白雪中。
img_84626	向来冰雪凝严地，力斡春回竟是谁？
img_84627	去年射虎南山秋，夜归急雪满貂裘。
img_84628	雪霏霏，风凛凛，玉郎何处狂饮？
img_84629	寒色孤村幕，悲风四野闻。
img_84630	共庆新年笑语哗，红岩士女赠梅花。
img_84631	正是霜风飘断处，寒鸥惊起一双双。
img_84632	千点寒梅晓角中，一番春信画楼东。
img_84633	典尽客衣三尺雪，炼精诗句一头霜。
img_84634	岸容待腊将舒柳，山意冲寒欲放梅。
img_84635	山雪河冰野萧瑟，青是烽烟白人骨。
img_84636	金带连环束战袍，马头冲雪度临洮。
img_84637	冬夜兮陶陶，雨雪兮冥冥。
img_84638	半夜衔枚，满城深雪，忽已亡悬瓠。
img_84639	江寒水不流，鱼嚼梅花影。
img_84640	昨夜醉眠西浦月。今宵独钓南溪雪。
img_84641	万里寒光生积雪，三边曙色动危旌。
img_84642	烟尘犯雪岭，鼓角动江城。
img_84643	雪照山城玉指寒，一声羌管怨楼间。
img_84644	行人与我玩幽境，北风切切吹衣冷。
img_84645	霜轻未杀萋萋草，日暖初干漠漠沙。
img_84646	城里夕阳城外雪，相将十里异阴晴。
img_84647	孤飞一片雪，百里见秋毫。
img_84648	夜来城外一尺雪，晓驾炭车辗冰辙。
img_84649	十月江南天气好，可怜冬景似春华。
img_84650	寒月悲笳，万里西风瀚海沙
img_84651	入世冷挑红雪去，离尘香割紫云来。
img_84652	江南江北雪漫漫。遥知易水寒。
img_84653	闻道梅花坼晓风，雪堆遍满四山中。
img_84654	轮台东门送君去，去时雪满天山路。
img_84655	马毛带雪汗气蒸，五花连钱旋作冰，幕中草檄砚水凝。
img_84656	雪似梅花，梅花似雪。似和不似都奇绝。
img_84657	应是夜寒凝。恼得梅花睡不成。
img_84658	横笛闻声不见人，红旗直上天山雪。
img_84659	溪深古雪在，石断寒泉流。
img_84660	天仙碧玉琼瑶，点点扬花，片片鹅毛。
img_84661	剑河风急雪片阔，沙口石冻马蹄脱。
img_84662	北风吹雪四更初，嘉瑞天教及岁除。
img_84663	雪粉华，舞梨花，再不见烟村四五家。
img_84664	不知庭霰今朝落，疑是林花昨夜开。
img_84665	冰雪襟怀，琉璃世界，夜气清如许。
img_84666	江涵雁影梅花瘦，四无尘雪飞云起，夜窗如昼。
img_84667	地白风色寒，雪花大如手。
img_84668	野云万里无城郭，雨雪纷纷连大漠。
img_84669	纷纷暮雪下辕门，风掣红旗冻不翻。
img_84670	一声画角谯门，丰庭新月黄昏，雪里山前水滨。
img_84671	檐流未滴梅花冻，一种清孤不等闲。
img_84672	冬夜夜寒觉夜长，沉吟久坐坐北堂。
img_84673	路出寒云外，人归暮雪时。
img_84674	最爱东山晴后雪，软红光里涌银山。
img_84675	稚子金盆脱晓冰，彩丝穿取当银铮。
img_84676	隔牖风惊竹，开门雪满山。
img_84677	火冷灯稀霜露下，昏昏雪意云垂野。
img_84678	朔风吹散三更雪，倩魂犹恋桃花月。
img_84679	数萼初含雪，孤标画本难。
img_84680	更无花态度，全有雪精神。
img_84681	乱云低薄暮，急雪舞回风。
img_84682	溪深难受雪，山冻不流云。
img_84683	江头未是风波恶，别有人间行路难！
img_84684	日暮诗成天又雪，与梅并作十分春。
img_84685	百川东到海，何时复西归？
img_84686	锦江春色来天地，玉垒浮云变古今。
img_84687	荷叶罗裙一色裁，芙蓉向脸两边开。
img_84688	黄河落天走东海，万里写入胸怀间。
img_84689	黄云万里动风色，白波九道流雪山。
img_84690	落木千山天远大，澄江一道月分明。
img_84691	余霞散成绮，澄江静如练。
img_84692	郁孤台下清江水，中间多少行人泪？
img_84693	涉江采芙蓉，兰泽多芳草。
img_84694	深知身在情长在，怅望江头江水声。
img_84695	黄师塔前江水东，春光懒困倚微风。
img_84696	江雨霏霏江草齐，六朝如梦鸟空啼。
img_84697	西山白雪三城戍，南浦清江万里桥。
img_84698	峰峦如聚，波涛如怒，山河表里潼关路。
img_84699	三春白雪归青冢，万里黄河绕黑山。
img_84700	天将暮，雪乱舞，半梅花半飘柳絮。
img_84701	雪纷纷，掩重门，不由人不断魂，瘦损江梅韵。
img_84702	瀚海阑干百丈冰，愁云惨淡万里凝。
img_84703	烟霏霏。雪霏霏。雪向梅花枝上堆。
img_84704	浔阳江头夜送客，枫叶荻花秋瑟瑟。
img_84705	柴门闻犬吠，风雪夜归人。
img_84706	细雨斜风作晓寒。淡烟疏柳媚晴滩。
img_84707	欲渡黄河冰塞川，将登太行雪满山。
img_84708	晨起开门雪满山，雪晴云淡日光寒。
img_84709	相呼相应湘江阔，苦竹丛深日向西。
img_84710	江暗雨欲来，浪白风初起。
img_84711	渭北春天树，江东日暮云。
img_84712	登高壮观天地间，大江茫茫去不还。
img_84713	江水侵云影，鸿雁欲南飞。
img_84714	江上晚来堪画处，钓鱼人一蓑归去。
img_84715	漫江碧透，百舸争流。
img_84716	望长城内外，惟余莽莽大河上下，顿失滔滔。
img_84717	醉不成欢惨将别，别时茫茫江浸月。
img_84718	岭树重遮千里目，江流曲似九回肠。
img_84719	洞庭之东江水西，帘旌不动夕阳迟。
img_84720	澄江平少岸，幽树晚多花。
img_84721	九曲黄河万里沙，浪淘风簸自天涯。
img_84722	怒涛卷霜雪，天堑无涯。
img_84723	江深竹静两三家，多事红花映白花。
img_84724	东船西舫悄无言，唯见江心秋月白。
img_84725	江上阴云锁梦魂，江边深夜舞刘琨。
img_84726	山无陵，江水为竭。
img_84727	江阔云低断雁叫西风。
img_84728	锦江近西烟水绿，新雨山头荔枝熟。
img_84729	秋风起兮木叶飞，吴江水兮鲈正肥。
img_84730	千里澄江似练，翠峰如簇。
img_84731	唯有长江水，无语东流。
img_84732	月落沙平江似练。望尽芦花无雁。
img_84733	漳水出焉，东流注于河。
img_84734	即从巴峡穿巫峡，便下襄阳向洛阳。
img_84735	郴江幸自绕郴山，为谁流下潇湘去。
img_84736	秋江上，看惊弦雁避，骇浪船回。
img_84737	朝骋骛兮江皋，夕弭节兮北渚
img_84738	河水萦带，群山纠纷。
img_84739	河水倾泼丈余，鸡鸣犬吠满城中。
img_84740	正西望长安，下见江水流。
img_84741	湘江千岁未为陵，水底鱼龙应识字。
img_84742	语来江色暮，独自下寒烟。
img_84743	黄芦掩映清江下，斜缆着钓鱼艖。
img_84744	堪笑楚江空渺渺，不能洗得直臣冤。
img_84745	江带峨眉雪，川横三峡流。
img_84746	泛楼船兮济汾河，横中流兮扬素波。
img_84747	荆吴相接水为乡，君去春江正淼茫。
img_84748	长堤春水绿悠悠，畎入漳河一道流。
img_84749	江上小堂巢翡翠，苑边高冢卧麒麟。
img_84750	天势围平野，河流入断山。
img_84751	沧江好烟月，门系钓鱼船。
img_84752	小舟横截春江，卧看翠壁红楼起。
img_84753	白露横江，水光接天。
